yield_id,crop_id,location_id,year,hg_per_ha_yield
15804,3,47,1997,61950
15805,4,47,1997,57487
15806,4,47,1997,57487
15807,5,47,1997,38018
15808,5,47,1997,38018
15809,8,47,1997,199328
15810,8,47,1997,199328
15811,6,47,1997,28563
15812,6,47,1997,28563
15813,1,47,1998,93217
15814,1,47,1998,93217
15815,2,47,1998,243418
15816,2,47,1998,243418
15817,3,47,1998,62573
15818,3,47,1998,62573
15819,4,47,1998,55463
15820,4,47,1998,55463
15821,5,47,1998,35040
15822,5,47,1998,35040
15823,8,47,1998,171429
15824,8,47,1998,171429
15825,6,47,1998,35818
15826,6,47,1998,35818
15827,1,47,1999,97444
15828,1,47,1999,97444
15829,2,47,1999,241843
15830,2,47,1999,241843
15831,3,47,1999,64635
15832,3,47,1999,64635
15833,4,47,1999,64309
15834,4,47,1999,64309
15835,5,47,1999,35329
15836,5,47,1999,35329
15837,8,47,1999,80243
15838,8,47,1999,80243
15839,6,47,1999,32434
15840,6,47,1999,32434
15841,1,47,2000,95277
15842,1,47,2000,95277
15843,2,47,2000,250695
15844,2,47,2000,250695
15845,3,47,2000,55810
15846,3,47,2000,55810
15847,4,47,2000,63445
15848,4,47,2000,63445
15849,5,47,2000,35761
15850,5,47,2000,35761
15851,8,47,2000,114353
15852,8,47,2000,114353
15853,6,47,2000,32133
15854,6,47,2000,32133
15855,1,47,2001,95135
15856,1,47,2001,95135
15857,2,47,2001,250910
15858,2,47,2001,250910
15859,3,47,2001,58494
15860,3,47,2001,58494
15861,4,47,2001,62045
15862,4,47,2001,62045
15863,5,47,2001,38122
15864,5,47,2001,38122
15865,8,47,2001,115008
15866,8,47,2001,115008
15867,6,47,2001,28013
15868,6,47,2001,28013
15869,1,47,2002,94918
15870,1,47,2002,94918
15871,2,47,2002,240997
15872,2,47,2002,240997
15873,3,47,2002,62700
15874,3,47,2002,62700
15875,4,47,2002,63110
15876,4,47,2002,63110
15877,5,47,2002,38613
15878,5,47,2002,38613
15879,8,47,2002,113661
15880,8,47,2002,113661
15881,6,47,2002,31247
15882,6,47,2002,31247
15883,1,47,2004,94975
15884,1,47,2004,94975
15885,2,47,2004,251485
15886,2,47,2004,251485
15887,3,47,2004,66317
15888,3,47,2004,66317
15889,4,47,2004,62847
15890,4,47,2004,62847
15891,5,47,2004,34458
15892,5,47,2004,34458
15893,8,47,2004,159900
15894,8,47,2004,159900
15895,6,47,2004,36698
15896,6,47,2004,36698
15897,1,47,2005,93678
15898,1,47,2005,93678
15899,2,47,2005,250819
15900,2,47,2005,250819
15901,3,47,2005,63074
15902,3,47,2005,63074
15903,4,47,2005,58558
15904,4,47,2005,58558
15905,5,47,2005,36303
15906,5,47,2005,36303
15907,8,47,2005,141516
15908,8,47,2005,141516
15909,6,47,2005,36352
15910,6,47,2005,36352
15911,1,47,2006,87285
15912,1,47,2006,87285
15913,2,47,2006,246070
15914,2,47,2006,246070
15915,3,47,2006,62772
15916,3,47,2006,62772
15917,4,47,2006,57296
15918,4,47,2006,57296
15919,5,47,2006,30987
15920,5,47,2006,30987
15921,8,47,2006,144453
15922,8,47,2006,144453
15923,6,47,2006,37295
15924,6,47,2006,37295
15925,1,47,2007,93120
15926,1,47,2007,93120
15927,2,47,2007,256304
15928,2,47,2007,256304
15929,3,47,2007,66240
15930,3,47,2007,66240
15931,4,47,2007,56759
15932,4,47,2007,56759
15933,5,47,2007,31342
15934,5,47,2007,31342
15935,8,47,2007,185605
15936,8,47,2007,185605
15937,6,47,2007,34137
15938,6,47,2007,34137
15939,1,47,2008,95726
15940,1,47,2008,95726
15941,2,47,2008,227242
15942,2,47,2008,227242
15943,3,47,2008,61949
15944,3,47,2008,61949
15945,4,47,2008,57960
15946,4,47,2008,57960
15947,5,47,2008,32121
15948,5,47,2008,32121
15949,8,47,2008,200936
15950,8,47,2008,200936
15951,6,47,2008,38689
15952,6,47,2008,38689
15953,1,47,2009,86048
15954,1,47,2009,86048
15955,2,47,2009,248352
15956,2,47,2009,248352
15957,3,47,2009,67941
15958,3,47,2009,67941
15959,4,47,2009,61003
15960,4,47,2009,61003
15961,5,47,2009,34759
15962,5,47,2009,34759
15963,8,47,2009,177016
15964,8,47,2009,177016
15965,6,47,2009,35859
15966,6,47,2009,35859
15967,1,47,2010,91672
15968,1,47,2010,91672
15969,2,47,2010,249684
15970,2,47,2010,249684
15971,3,47,2010,61219
15972,3,47,2010,61219
15973,4,47,2010,66683
15974,4,47,2010,66683
15975,5,47,2010,34639
15976,5,47,2010,34639
15977,8,47,2010,189956
15978,8,47,2010,189956
15979,6,47,2010,37421
15980,6,47,2010,37421
15981,1,47,2011,98033
15982,1,47,2011,98033
15983,2,47,2011,249158
15984,2,47,2011,249158
15985,3,47,2011,60452
15986,3,47,2011,60452
15987,4,47,2011,70972
15988,4,47,2011,70972
15989,5,47,2011,34024
15990,5,47,2011,34024
15991,8,47,2011,207114
15992,8,47,2011,207114
15993,6,47,2011,38335
15994,6,47,2011,38335
15995,1,47,2012,80325
15996,1,47,2012,80325
15997,2,47,2012,254511
15998,2,47,2012,254511
15999,3,47,2012,68133
16000,3,47,2012,68133
16001,4,47,2012,41979
16002,4,47,2012,41979
16003,5,47,2012,27591
16004,5,47,2012,27591
16005,8,47,2012,195236
16006,8,47,2012,195236
16007,6,47,2012,41293
16008,6,47,2012,41293
16009,1,47,2013,86989
16010,1,47,2013,86989
16011,2,47,2013,252483
16012,2,47,2013,252483
16013,3,47,2013,66342
16014,3,47,2013,66342
16015,4,47,2013,62061
16016,4,47,2013,62061
16017,5,47,2013,33906
16018,5,47,2013,33906
16019,8,47,2013,227753
16020,8,47,2013,227753
16021,6,47,2013,38441
16022,6,47,2013,38441
16023,7,48,1990,119102
16024,1,48,1990,10588
16025,9,48,1990,138727
16026,2,48,1990,122818
16027,3,48,1990,23656
16028,8,48,1990,112543
16029,10,48,1990,130749
16030,7,48,1991,120268
16031,1,48,1991,11667
16032,9,48,1991,135699
16033,2,48,1991,91380
16034,3,48,1991,27019
16035,8,48,1991,108643
16036,10,48,1991,133724
16037,7,48,1992,151186
16038,1,48,1992,14225
16039,9,48,1992,155229
16040,2,48,1992,111138
16041,3,48,1992,23981
16042,8,48,1992,134109
16043,10,48,1992,153341
16044,7,48,1993,186649
16045,1,48,1993,15115
16046,9,48,1993,171181
16047,2,48,1993,119399
16048,3,48,1993,31279
16049,8,48,1993,153282
16050,10,48,1993,160573
16051,7,48,1994,195385
16052,1,48,1994,13594
16053,9,48,1994,170149
16054,2,48,1994,143052
16055,3,48,1994,29080
16056,8,48,1994,150512
16057,10,48,1994,160831
16058,7,48,1995,205018
16059,1,48,1995,13375
16060,9,48,1995,171784
16061,2,48,1995,144129
16062,3,48,1995,24308
16063,8,48,1995,153491
16064,10,48,1995,168033
16065,7,48,1996,208699
16066,1,48,1996,13741
16067,9,48,1996,166573
16068,2,48,1996,146076
16069,3,48,1996,14286
16070,8,48,1996,164446
16071,10,48,1996,169038
16072,7,48,1997,188884
16073,1,48,1997,11568
16074,9,48,1997,161101
16075,2,48,1997,147392
16076,3,48,1997,16111
16077,8,48,1997,152379
16078,10,48,1997,158136
16079,7,48,1998,191949
16080,1,48,1998,11436
16081,9,48,1998,163556
16082,2,48,1998,147897
16083,3,48,1998,18750
16084,8,48,1998,159788
16085,10,48,1998,159705
16086,7,48,1999,190186
16087,1,48,1999,12231
16088,9,48,1999,169483
16089,2,48,1999,157082
16090,3,48,1999,10690
16091,8,48,1999,161828
16092,10,48,1999,163770
16093,7,48,2000,181048
16094,1,48,2000,11487
16095,9,48,2000,169825
16096,2,48,2000,141042
16097,3,48,2000,9231
16098,8,48,2000,163362
16099,10,48,2000,154994
16100,7,48,2001,188566
16101,1,48,2001,12068
16102,9,48,2001,179276
16103,2,48,2001,144634
16104,3,48,2001,13750
16105,8,48,2001,164920
16106,10,48,2001,164671
16107,7,48,2002,188575
16108,1,48,2002,11818
16109,9,48,2002,177133
16110,2,48,2002,148595
16111,3,48,2002,9091
16112,8,48,2002,161648
16113,10,48,2002,164815
16114,7,48,2004,184154
16115,1,48,2004,11842
16116,9,48,2004,172093
16117,2,48,2004,156346
16118,3,48,2004,14286
16119,8,48,2004,160959
16120,10,48,2004,159018
16121,7,48,2005,176320
16122,1,48,2005,12547
16123,9,48,2005,172173
16124,2,48,2005,156141
16125,3,48,2005,30000
16126,8,48,2005,164410
16127,10,48,2005,150928
16128,7,48,2006,186213
16129,1,48,2006,12284
16130,9,48,2006,174995
16131,2,48,2006,166966
16132,3,48,2006,20000
16133,8,48,2006,166159
16134,10,48,2006,165532
16135,7,48,2007,186683
16136,1,48,2007,11950
16137,9,48,2007,173834
16138,2,48,2007,164330
16139,3,48,2007,29545
16140,8,48,2007,165324
16141,10,48,2007,156357
16142,7,48,2008,185993
16143,1,48,2008,12538
16144,9,48,2008,171829
16145,2,48,2008,164849
16146,3,48,2008,33333
16147,8,48,2008,168278
16148,10,48,2008,153372
16149,7,48,2009,186352
16150,1,48,2009,12615
16151,9,48,2009,185819
16152,2,48,2009,169416
16153,3,48,2009,40541
16154,8,48,2009,170803
16155,10,48,2009,167203
16156,7,48,2010,185271
16157,1,48,2010,11710
16158,9,48,2010,188295
16159,2,48,2010,142411
16160,3,48,2010,47397
16161,8,48,2010,162639
16162,10,48,2010,168102
16163,7,48,2011,188896
16164,1,48,2011,12747
16165,9,48,2011,204013
16166,2,48,2011,190236
16167,3,48,2011,53341
16168,8,48,2011,182528
16169,10,48,2011,161745
16170,7,48,2012,188866
16171,1,48,2012,11891
16172,9,48,2012,180025
16173,2,48,2012,165440
16174,3,48,2012,49023
16175,8,48,2012,170818
16176,10,48,2012,171042
16177,7,48,2013,187795
16178,1,48,2013,11883
16179,9,48,2013,184149
16180,2,48,2013,165914
16181,3,48,2013,42000
16182,8,48,2013,172683
16183,10,48,2013,165476
16184,1,49,1990,25457
16185,1,49,1990,25457
16186,1,49,1990,25457
16187,1,49,1990,25457
16188,1,49,1990,25457
16189,1,49,1990,25457
16190,2,49,1990,306736
16191,2,49,1990,306736
16192,2,49,1990,306736
16193,2,49,1990,306736
16194,2,49,1990,306736
16195,2,49,1990,306736
16196,3,49,1990,63279
16197,3,49,1990,63279
16198,3,49,1990,63279
16199,3,49,1990,63279
16200,3,49,1990,63279
16201,3,49,1990,63279
16202,5,49,1990,15106
16203,5,49,1990,15106
16204,5,49,1990,15106
16205,5,49,1990,15106
16206,5,49,1990,15106
16207,5,49,1990,15106
16208,8,49,1990,231353
16209,8,49,1990,231353
16210,8,49,1990,231353
16211,8,49,1990,231353
16212,8,49,1990,231353
16213,8,49,1990,231353
16214,6,49,1990,36540
16215,6,49,1990,36540
16216,6,49,1990,36540
16217,6,49,1990,36540
16218,6,49,1990,36540
16219,6,49,1990,36540
16220,10,49,1990,210808
16221,10,49,1990,210808
16222,10,49,1990,210808
16223,10,49,1990,210808
16224,10,49,1990,210808
16225,10,49,1990,210808
16226,1,49,1991,24896
16227,1,49,1991,24896
16228,1,49,1991,24896
16229,1,49,1991,24896
16230,1,49,1991,24896
16231,1,49,1991,24896
16232,2,49,1991,322809
16233,2,49,1991,322809
16234,2,49,1991,322809
16235,2,49,1991,322809
16236,2,49,1991,322809
16237,2,49,1991,322809
16238,3,49,1991,58590
16239,3,49,1991,58590
16240,3,49,1991,58590
16241,3,49,1991,58590
16242,3,49,1991,58590
16243,3,49,1991,58590
16244,5,49,1991,14013
16245,5,49,1991,14013
16246,5,49,1991,14013
16247,5,49,1991,14013
16248,5,49,1991,14013
16249,5,49,1991,14013
16250,8,49,1991,205631
16251,8,49,1991,205631
16252,8,49,1991,205631
16253,8,49,1991,205631
16254,8,49,1991,205631
16255,8,49,1991,205631
16256,6,49,1991,31797
16257,6,49,1991,31797
16258,6,49,1991,31797
16259,6,49,1991,31797
16260,6,49,1991,31797
16261,6,49,1991,31797
16262,10,49,1991,192204
16263,10,49,1991,192204
16264,10,49,1991,192204
16265,10,49,1991,192204
16266,10,49,1991,192204
16267,10,49,1991,192204
16268,1,49,1992,25180
16269,1,49,1992,25180
16270,1,49,1992,25180
16271,1,49,1992,25180
16272,1,49,1992,25180
16273,1,49,1992,25180
16274,2,49,1992,313645
16275,2,49,1992,313645
16276,2,49,1992,313645
16277,2,49,1992,313645
16278,2,49,1992,313645
16279,2,49,1992,313645
16280,3,49,1992,62754
16281,3,49,1992,62754
16282,3,49,1992,62754
16283,3,49,1992,62754
16284,3,49,1992,62754
16285,3,49,1992,62754
16286,5,49,1992,17116
16287,5,49,1992,17116
16288,5,49,1992,17116
16289,5,49,1992,17116
16290,5,49,1992,17116
16291,5,49,1992,17116
16292,8,49,1992,235027
16293,8,49,1992,235027
16294,8,49,1992,235027
16295,8,49,1992,235027
16296,8,49,1992,235027
16297,8,49,1992,235027
16298,6,49,1992,35371
16299,6,49,1992,35371
16300,6,49,1992,35371
16301,6,49,1992,35371
16302,6,49,1992,35371
16303,6,49,1992,35371
16304,10,49,1992,188269
16305,10,49,1992,188269
16306,10,49,1992,188269
16307,10,49,1992,188269
16308,10,49,1992,188269
16309,10,49,1992,188269
16310,1,49,1993,25000
16311,1,49,1993,25000
16312,1,49,1993,25000
16313,1,49,1993,25000
16314,1,49,1993,25000
16315,1,49,1993,25000
16316,2,49,1993,304856
16317,2,49,1993,304856
16318,2,49,1993,304856
16319,2,49,1993,304856
16320,2,49,1993,304856
16321,2,49,1993,304856
16322,3,49,1993,45783
16323,3,49,1993,45783
16324,3,49,1993,45783
16325,3,49,1993,45783
16326,3,49,1993,45783
16327,3,49,1993,45783
16328,5,49,1993,11510
16329,5,49,1993,11510
16330,5,49,1993,11510
16331,5,49,1993,11510
16332,5,49,1993,11510
16333,5,49,1993,11510
16334,8,49,1993,194906
16335,8,49,1993,194906
16336,8,49,1993,194906
16337,8,49,1993,194906
16338,8,49,1993,194906
16339,8,49,1993,194906
16340,6,49,1993,34739
16341,6,49,1993,34739
16342,6,49,1993,34739
16343,6,49,1993,34739
16344,6,49,1993,34739
16345,6,49,1993,34739
16346,10,49,1993,157998
16347,10,49,1993,157998
16348,10,49,1993,157998
16349,10,49,1993,157998
16350,10,49,1993,157998
16351,10,49,1993,157998
16352,1,49,1994,24852
16353,1,49,1994,24852
16354,1,49,1994,24852
16355,1,49,1994,24852
16356,1,49,1994,24852
16357,1,49,1994,24852
16358,2,49,1994,312107
16359,2,49,1994,312107
16360,2,49,1994,312107
16361,2,49,1994,312107
16362,2,49,1994,312107
16363,2,49,1994,312107
16364,3,49,1994,67703
16365,3,49,1994,67703
16366,3,49,1994,67703
16367,3,49,1994,67703
16368,3,49,1994,67703
16369,3,49,1994,67703
16370,5,49,1994,16223
16371,5,49,1994,16223
16372,5,49,1994,16223
16373,5,49,1994,16223
16374,5,49,1994,16223
16375,5,49,1994,16223
16376,8,49,1994,246394
16377,8,49,1994,246394
16378,8,49,1994,246394
16379,8,49,1994,246394
16380,8,49,1994,246394
16381,8,49,1994,246394
16382,6,49,1994,37182
16383,6,49,1994,37182
16384,6,49,1994,37182
16385,6,49,1994,37182
16386,6,49,1994,37182
16387,6,49,1994,37182
16388,10,49,1994,208410
16389,10,49,1994,208410
16390,10,49,1994,208410
16391,10,49,1994,208410
16392,10,49,1994,208410
16393,10,49,1994,208410
16394,1,49,1995,25000
16395,1,49,1995,25000
16396,1,49,1995,25000
16397,1,49,1995,25000
16398,1,49,1995,25000
16399,1,49,1995,25000
16400,2,49,1995,323558
16401,2,49,1995,323558
16402,2,49,1995,323558
16403,2,49,1995,323558
16404,2,49,1995,323558
16405,2,49,1995,323558
16406,3,49,1995,63432
16407,3,49,1995,63432
16408,3,49,1995,63432
16409,3,49,1995,63432
16410,3,49,1995,63432
16411,3,49,1995,63432
16412,5,49,1995,17347
16413,5,49,1995,17347
16414,5,49,1995,17347
16415,5,49,1995,17347
16416,5,49,1995,17347
16417,5,49,1995,17347
16418,8,49,1995,241020
16419,8,49,1995,241020
16420,8,49,1995,241020
16421,8,49,1995,241020
16422,8,49,1995,241020
16423,8,49,1995,241020
16424,6,49,1995,29319
16425,6,49,1995,29319
16426,6,49,1995,29319
16427,6,49,1995,29319
16428,6,49,1995,29319
16429,6,49,1995,29319
16430,10,49,1995,197704
16431,10,49,1995,197704
16432,10,49,1995,197704
16433,10,49,1995,197704
16434,10,49,1995,197704
16435,10,49,1995,197704
16436,1,49,1996,24510
16437,1,49,1996,24510
16438,1,49,1996,24510
16439,1,49,1996,24510
16440,1,49,1996,24510
16441,1,49,1996,24510
16442,2,49,1996,299709
16443,2,49,1996,299709
16444,2,49,1996,299709
16445,2,49,1996,299709
16446,2,49,1996,299709
16447,2,49,1996,299709
16448,3,49,1996,65402
16449,3,49,1996,65402
16450,3,49,1996,65402
16451,3,49,1996,65402
16452,3,49,1996,65402
16453,3,49,1996,65402
16454,5,49,1996,18093
16455,5,49,1996,18093
16456,5,49,1996,18093
16457,5,49,1996,18093
16458,5,49,1996,18093
16459,5,49,1996,18093
16460,8,49,1996,233474
16461,8,49,1996,233474
16462,8,49,1996,233474
16463,8,49,1996,233474
16464,8,49,1996,233474
16465,8,49,1996,233474
16466,6,49,1996,30164
16467,6,49,1996,30164
16468,6,49,1996,30164
16469,6,49,1996,30164
16470,6,49,1996,30164
16471,6,49,1996,30164
16472,10,49,1996,194514
16473,10,49,1996,194514
16474,10,49,1996,194514
16475,10,49,1996,194514
16476,10,49,1996,194514
16477,10,49,1996,194514
16478,1,49,1997,24771
16479,1,49,1997,24771
16480,1,49,1997,24771
16481,1,49,1997,24771
16482,1,49,1997,24771
16483,1,49,1997,24771
16484,2,49,1997,307549
16485,2,49,1997,307549
16486,2,49,1997,307549
16487,2,49,1997,307549
16488,2,49,1997,307549
16489,2,49,1997,307549
16490,3,49,1997,64163
16491,3,49,1997,64163
16492,3,49,1997,64163
16493,3,49,1997,64163
16494,3,49,1997,64163
16495,3,49,1997,64163
16496,5,49,1997,17380
16497,5,49,1997,17380
16498,5,49,1997,17380
16499,5,49,1997,17380
16500,5,49,1997,17380
16501,5,49,1997,17380
16502,8,49,1997,243011
16503,8,49,1997,243011
16504,8,49,1997,243011
16505,8,49,1997,243011
16506,8,49,1997,243011
16507,8,49,1997,243011
16508,6,49,1997,36387
16509,6,49,1997,36387
16510,6,49,1997,36387
16511,6,49,1997,36387
16512,6,49,1997,36387
16513,6,49,1997,36387
16514,10,49,1997,209840
16515,10,49,1997,209840
16516,10,49,1997,209840
16517,10,49,1997,209840
16518,10,49,1997,209840
16519,10,49,1997,209840
16520,1,49,1998,24468
16521,1,49,1998,24468
16522,1,49,1998,24468
16523,1,49,1998,24468
16524,1,49,1998,24468
16525,1,49,1998,24468
16526,2,49,1998,307608
16527,2,49,1998,307608
16528,2,49,1998,307608
16529,2,49,1998,307608
16530,2,49,1998,307608
16531,2,49,1998,307608
16532,3,49,1998,62188
16533,3,49,1998,62188
16534,3,49,1998,62188
16535,3,49,1998,62188
16536,3,49,1998,62188
16537,3,49,1998,62188
16538,5,49,1998,14495
16539,5,49,1998,14495
16540,5,49,1998,14495
16541,5,49,1998,14495
16542,5,49,1998,14495
16543,5,49,1998,14495
16544,8,49,1998,249781
16545,8,49,1998,249781
16546,8,49,1998,249781
16547,8,49,1998,249781
16548,8,49,1998,249781
16549,8,49,1998,249781
16550,6,49,1998,35111
16551,6,49,1998,35111
16552,6,49,1998,35111
16553,6,49,1998,35111
16554,6,49,1998,35111
16555,6,49,1998,35111
16556,10,49,1998,200786
16557,10,49,1998,200786
16558,10,49,1998,200786
16559,10,49,1998,200786
16560,10,49,1998,200786
16561,10,49,1998,200786
16562,1,49,1999,24000
16563,1,49,1999,24000
16564,1,49,1999,24000
16565,1,49,1999,24000
16566,1,49,1999,24000
16567,1,49,1999,24000
16568,2,49,1999,303275
16569,2,49,1999,303275
16570,2,49,1999,303275
16571,2,49,1999,303275
16572,2,49,1999,303275
16573,2,49,1999,303275
16574,3,49,1999,64143
16575,3,49,1999,64143
16576,3,49,1999,64143
16577,3,49,1999,64143
16578,3,49,1999,64143
16579,3,49,1999,64143
16580,5,49,1999,17301
16581,5,49,1999,17301
16582,5,49,1999,17301
16583,5,49,1999,17301
16584,5,49,1999,17301
16585,5,49,1999,17301
16586,8,49,1999,226517
16587,8,49,1999,226517
16588,8,49,1999,226517
16589,8,49,1999,226517
16590,8,49,1999,226517
16591,8,49,1999,226517
16592,6,49,1999,34544
16593,6,49,1999,34544
16594,6,49,1999,34544
16595,6,49,1999,34544
16596,6,49,1999,34544
16597,6,49,1999,34544
16598,10,49,1999,217455
16599,10,49,1999,217455
16600,10,49,1999,217455
16601,10,49,1999,217455
16602,10,49,1999,217455
16603,10,49,1999,217455
16604,1,49,2000,24713
16605,1,49,2000,24713
16606,1,49,2000,24713
16607,1,49,2000,24713
16608,1,49,2000,24713
16609,1,49,2000,24713
16610,2,49,2000,306342
16611,2,49,2000,306342
16612,2,49,2000,306342
16613,2,49,2000,306342
16614,2,49,2000,306342
16615,2,49,2000,306342
16616,3,49,2000,67023
16617,3,49,2000,67023
16618,3,49,2000,67023
16619,3,49,2000,67023
16620,3,49,2000,67023
16621,3,49,2000,67023
16622,5,49,2000,19184
16623,5,49,2000,19184
16624,5,49,2000,19184
16625,5,49,2000,19184
16626,5,49,2000,19184
16627,5,49,2000,19184
16628,8,49,2000,247327
16629,8,49,2000,247327
16630,8,49,2000,247327
16631,8,49,2000,247327
16632,8,49,2000,247327
16633,8,49,2000,247327
16634,6,49,2000,37607
16635,6,49,2000,37607
16636,6,49,2000,37607
16637,6,49,2000,37607
16638,6,49,2000,37607
16639,6,49,2000,37607
16640,10,49,2000,226577
16641,10,49,2000,226577
16642,10,49,2000,226577
16643,10,49,2000,226577
16644,10,49,2000,226577
16645,10,49,2000,226577
16646,1,49,2001,25000
16647,1,49,2001,25000
16648,1,49,2001,25000
16649,1,49,2001,25000
16650,1,49,2001,25000
16651,1,49,2001,25000
16652,2,49,2001,318172
16653,2,49,2001,318172
16654,2,49,2001,318172
16655,2,49,2001,318172
16656,2,49,2001,318172
16657,2,49,2001,318172
16658,3,49,2001,66354
16659,3,49,2001,66354
16660,3,49,2001,66354
16661,3,49,2001,66354
16662,3,49,2001,66354
16663,3,49,2001,66354
16664,5,49,2001,20195
16665,5,49,2001,20195
16666,5,49,2001,20195
16667,5,49,2001,20195
16668,5,49,2001,20195
16669,5,49,2001,20195
16670,8,49,2001,251300
16671,8,49,2001,251300
16672,8,49,2001,251300
16673,8,49,2001,251300
16674,8,49,2001,251300
16675,8,49,2001,251300
16676,6,49,2001,35546
16677,6,49,2001,35546
16678,6,49,2001,35546
16679,6,49,2001,35546
16680,6,49,2001,35546
16681,6,49,2001,35546
16682,10,49,2001,207982
16683,10,49,2001,207982
16684,10,49,2001,207982
16685,10,49,2001,207982
16686,10,49,2001,207982
16687,10,49,2001,207982
16688,1,49,2002,24615
16689,1,49,2002,24615
16690,1,49,2002,24615
16691,1,49,2002,24615
16692,1,49,2002,24615
16693,1,49,2002,24615
16694,2,49,2002,334130
16695,2,49,2002,334130
16696,2,49,2002,334130
16697,2,49,2002,334130
16698,2,49,2002,334130
16699,2,49,2002,334130
16700,3,49,2002,65823
16701,3,49,2002,65823
16702,3,49,2002,65823
16703,3,49,2002,65823
16704,3,49,2002,65823
16705,3,49,2002,65823
16706,5,49,2002,18025
16707,5,49,2002,18025
16708,5,49,2002,18025
16709,5,49,2002,18025
16710,5,49,2002,18025
16711,5,49,2002,18025
16712,8,49,2002,254321
16713,8,49,2002,254321
16714,8,49,2002,254321
16715,8,49,2002,254321
16716,8,49,2002,254321
16717,8,49,2002,254321
16718,6,49,2002,40010
16719,6,49,2002,40010
16720,6,49,2002,40010
16721,6,49,2002,40010
16722,6,49,2002,40010
16723,6,49,2002,40010
16724,10,49,2002,206243
16725,10,49,2002,206243
16726,10,49,2002,206243
16727,10,49,2002,206243
16728,10,49,2002,206243
16729,10,49,2002,206243
16730,1,49,2004,25000
16731,1,49,2004,25000
16732,1,49,2004,25000
16733,1,49,2004,25000
16734,1,49,2004,25000
16735,1,49,2004,25000
16736,2,49,2004,330734
16737,2,49,2004,330734
16738,2,49,2004,330734
16739,2,49,2004,330734
16740,2,49,2004,330734
16741,2,49,2004,330734
16742,3,49,2004,64150
16743,3,49,2004,64150
16744,3,49,2004,64150
16745,3,49,2004,64150
16746,3,49,2004,64150
16747,3,49,2004,64150
16748,5,49,2004,11930
16749,5,49,2004,11930
16750,5,49,2004,11930
16751,5,49,2004,11930
16752,5,49,2004,11930
16753,5,49,2004,11930
16754,8,49,2004,250372
16755,8,49,2004,250372
16756,8,49,2004,250372
16757,8,49,2004,250372
16758,8,49,2004,250372
16759,8,49,2004,250372
16760,6,49,2004,40466
16761,6,49,2004,40466
16762,6,49,2004,40466
16763,6,49,2004,40466
16764,6,49,2004,40466
16765,6,49,2004,40466
16766,10,49,2004,229051
16767,10,49,2004,229051
16768,10,49,2004,229051
16769,10,49,2004,229051
16770,10,49,2004,229051
16771,10,49,2004,229051
16772,1,49,2005,25260
16773,1,49,2005,25260
16774,1,49,2005,25260
16775,1,49,2005,25260
16776,1,49,2005,25260
16777,1,49,2005,25260
16778,2,49,2005,316341
16779,2,49,2005,316341
16780,2,49,2005,316341
16781,2,49,2005,316341
16782,2,49,2005,316341
16783,2,49,2005,316341
16784,3,49,2005,66483
16785,3,49,2005,66483
16786,3,49,2005,66483
16787,3,49,2005,66483
16788,3,49,2005,66483
16789,3,49,2005,66483
16790,5,49,2005,16791
16791,5,49,2005,16791
16792,5,49,2005,16791
16793,5,49,2005,16791
16794,5,49,2005,16791
16795,5,49,2005,16791
16796,8,49,2005,258088
16797,8,49,2005,258088
16798,8,49,2005,258088
16799,8,49,2005,258088
16800,8,49,2005,258088
16801,8,49,2005,258088
16802,6,49,2005,40970
16803,6,49,2005,40970
16804,6,49,2005,40970
16805,6,49,2005,40970
16806,6,49,2005,40970
16807,6,49,2005,40970
16808,10,49,2005,233257
16809,10,49,2005,233257
16810,10,49,2005,233257
16811,10,49,2005,233257
16812,10,49,2005,233257
16813,10,49,2005,233257
16814,1,49,2006,25324
16815,1,49,2006,25324
16816,1,49,2006,25324
16817,1,49,2006,25324
16818,1,49,2006,25324
16819,1,49,2006,25324
16820,2,49,2006,304273
16821,2,49,2006,304273
16822,2,49,2006,304273
16823,2,49,2006,304273
16824,2,49,2006,304273
16825,2,49,2006,304273
16826,3,49,2006,63359
16827,3,49,2006,63359
16828,3,49,2006,63359
16829,3,49,2006,63359
16830,3,49,2006,63359
16831,3,49,2006,63359
16832,5,49,2006,16129
16833,5,49,2006,16129
16834,5,49,2006,16129
16835,5,49,2006,16129
16836,5,49,2006,16129
16837,5,49,2006,16129
16838,8,49,2006,242377
16839,8,49,2006,242377
16840,8,49,2006,242377
16841,8,49,2006,242377
16842,8,49,2006,242377
16843,8,49,2006,242377
16844,6,49,2006,38351
16845,6,49,2006,38351
16846,6,49,2006,38351
16847,6,49,2006,38351
16848,6,49,2006,38351
16849,6,49,2006,38351
16850,10,49,2006,225059
16851,10,49,2006,225059
16852,10,49,2006,225059
16853,10,49,2006,225059
16854,10,49,2006,225059
16855,10,49,2006,225059
16856,1,49,2007,25395
16857,1,49,2007,25395
16858,1,49,2007,25395
16859,1,49,2007,25395
16860,1,49,2007,25395
16861,1,49,2007,25395
16862,2,49,2007,340000
16863,2,49,2007,340000
16864,2,49,2007,340000
16865,2,49,2007,340000
16866,2,49,2007,340000
16867,2,49,2007,340000
16868,3,49,2007,65111
16869,3,49,2007,65111
16870,3,49,2007,65111
16871,3,49,2007,65111
16872,3,49,2007,65111
16873,3,49,2007,65111
16874,5,49,2007,16392
16875,5,49,2007,16392
16876,5,49,2007,16392
16877,5,49,2007,16392
